timestamp,machine_id,synthetic,latitude_deg,longitude_deg,gnss_fix,gnss_horizontal_accuracy_m,ground_speed_kmh,heading_deg,roll_deg,pitch_deg,yaw_rate_deg_s,engine_rpm,engine_load_pct,coolant_temp_c,oil_pressure_kpa,fuel_rate_l_h,battery_voltage_v,ambient_temp_c,relative_humidity_pct,brake_pressed,pto_engaged,coolant_warning_active
2026-09-09T13:00:01.000Z,TRATOR-DEMO-001,true,-22.70001129,-47.65097353,3d,0.8,4.526,178.001,0.111,0.056,-1.9984,1752,58.17,84.02,410.23,13.023,14.1,29.0,63.01,false,false,false
2026-09-09T13:00:01.100Z,TRATOR-DEMO-001,true,-22.70001242,-47.65097348,3d,0.8,4.526,177.801,0.122,0.061,-1.9981,1752,58.17,84.02,410.23,13.023,14.1,29.0,63.01,false,false,false
2026-09-09T13:00:01.200Z,TRATOR-DEMO-001,true,-22.70001354,-47.65097344,3d,0.8,4.526,177.601,0.133,0.067,-1.9978,1752,58.17,84.02,410.23,13.023,14.1,29.0,63.01,false,false,false
2026-09-09T13:00:01.300Z,TRATOR-DEMO-001,true,-22.70001467,-47.65097338,3d,0.8,4.527,177.401,0.144,0.072,-1.9974,1752,58.17,84.02,410.23,13.023,14.1,29.0,63.01,false,false,false
2026-09-09T13:00:01.400Z,TRATOR-DEMO-001,true,-22.7000158,-47.65097332,3d,0.8,4.527,177.201,0.155,0.078,-1.9969,1752,58.17,84.02,410.23,13.023,14.1,29.0,63.01,false,false,false
2026-09-09T13:00:01.500Z,TRATOR-DEMO-001,true,-22.70001693,-47.65097326,3d,0.8,4.528,177.002,0.166,0.083,-1.9965,1752,58.17,84.02,410.23,13.023,14.1,29.0,63.01,false,false,false
2026-09-09T13:00:01.600Z,TRATOR-DEMO-001,true,-22.70001806,-47.6509732,3d,0.8,4.528,176.802,0.178,0.089,-1.996,1752,58.17,84.02,410.23,13.023,14.1,29.0,63.01,false,false,false
2026-09-09T13:00:01.700Z,TRATOR-DEMO-001,true,-22.70001919,-47.65097313,3d,0.8,4.529,176.603,0.189,0.094,-1.9955,1752,58.17,84.02,410.23,13.023,14.1,29.0,63.01,false,false,false
2026-09-09T13:00:01.800Z,TRATOR-DEMO-001,true,-22.70002031,-47.65097305,3d,0.8,4.53,176.403,0.2,0.1,-1.995,1752,58.17,84.02,410.23,13.023,14.1,29.0,63.01,false,false,false
2026-09-09T13:00:01.900Z,TRATOR-DEMO-001,true,-22.70002144,-47.65097297,3d,0.8,4.53,176.204,0.211,0.105,-1.9944,1752,58.17,84.02,410.23,13.023,14.1,29.0,63.01,false,false,false
2026-09-09T13:00:02.000Z,TRATOR-DEMO-001,true,-22.70002257,-47.65097289,3d,0.8,4.531,176.004,0.222,0.111,-1.9938,1755,58.33,84.04,410.46,13.047,14.1,29.0,63.02,false,false,false
2026-09-09T13:00:02.100Z,TRATOR-DEMO-001,true,-22.7000237,-47.6509728,3d,0.8,4.532,175.805,0.233,0.117,-1.9931,1755,58.33,84.04,410.46,13.047,14.1,29.0,63.02,false,false,false
2026-09-09T13:00:02.200Z,TRATOR-DEMO-001,true,-22.70002483,-47.65097271,3d,0.8,4.532,175.606,0.244,0.122,-1.9925,1755,58.33,84.04,410.46,13.047,14.1,29.0,63.02,false,false,false
2026-09-09T13:00:02.300Z,TRATOR-DEMO-001,true,-22.70002595,-47.65097261,3d,0.8,4.533,175.406,0.255,0.128,-1.9918,1755,58.33,84.04,410.46,13.047,14.1,29.0,63.02,false,false,false
2026-09-09T13:00:02.400Z,TRATOR-DEMO-001,true,-22.70002708,-47.65097251,3d,0.8,4.534,175.207,0.266,0.133,-1.9911,1755,58.33,84.04,410.46,13.047,14.1,29.0,63.02,false,false,false
2026-09-09T13:00:02.500Z,TRATOR-DEMO-001,true,-22.70002821,-47.65097241,3d,0.8,4.535,175.008,0.277,0.139,-1.9903,1755,58.33,84.04,410.46,13.047,14.1,29.0,63.02,false,false,false
2026-09-09T13:00:02.600Z,TRATOR-DEMO-001,true,-22.70002934,-47.6509723,3d,0.8,4.536,174.809,0.288,0.144,-1.9895,1755,58.33,84.04,410.46,13.047,14.1,29.0,63.02,false,false,false
2026-09-09T13:00:02.700Z,TRATOR-DEMO-001,true,-22.70003046,-47.65097219,3d,0.8,4.537,174.61,0.299,0.15,-1.9887,1755,58.33,84.04,410.46,13.047,14.1,29.0,63.02,false,false,false
2026-09-09T13:00:02.800Z,TRATOR-DEMO-001,true,-22.70003159,-47.65097207,3d,0.8,4.538,174.411,0.31,0.155,-1.9879,1755,58.33,84.04,410.46,13.047,14.1,29.0,63.02,false,false,false
2026-09-09T13:00:02.900Z,TRATOR-DEMO-001,true,-22.70003272,-47.65097195,3d,0.8,4.539,174.213,0.321,0.161,-1.987,1755,58.33,84.04,410.46,13.047,14.1,29.0,63.02,false,false,false
2026-09-09T13:00:03.000Z,TRATOR-DEMO-001,true,-22.70003384,-47.65097182,3d,0.8,4.54,174.014,0.332,0.166,-1.9861,1757,58.5,84.06,410.69,13.07,14.1,29.0,63.03,false,false,false
2026-09-09T13:00:03.100Z,TRATOR-DEMO-001,true,-22.70003497,-47.65097169,3d,0.8,4.541,173.815,0.343,0.172,-1.9851,1757,58.5,84.06,410.69,13.07,14.1,29.0,63.03,false,false,false
2026-09-09T13:00:03.200Z,TRATOR-DEMO-001,true,-22.7000361,-47.65097156,3d,0.8,4.542,173.617,0.354,0.177,-1.9842,1757,58.5,84.06,410.69,13.07,14.1,29.0,63.03,false,false,false
2026-09-09T13:00:03.300Z,TRATOR-DEMO-001,true,-22.70003722,-47.65097142,3d,0.8,4.543,173.419,0.365,0.183,-1.9832,1757,58.5,84.06,410.69,13.07,14.1,29.0,63.03,false,false,false
2026-09-09T13:00:03.400Z,TRATOR-DEMO-001,true,-22.70003835,-47.65097128,3d,0.8,4.544,173.22,0.376,0.188,-1.9822,1757,58.5,84.06,410.69,13.07,14.1,29.0,63.03,false,false,false
2026-09-09T13:00:03.500Z,TRATOR-DEMO-001,true,-22.70003947,-47.65097113,3d,0.8,4.545,173.022,0.386,0.194,-1.9811,1757,58.5,84.06,410.69,13.07,14.1,29.0,63.03,false,false,false
2026-09-09T13:00:03.600Z,TRATOR-DEMO-001,true,-22.7000406,-47.65097098,3d,0.8,4.547,172.824,0.397,0.199,-1.98,1757,58.5,84.06,410.69,13.07,14.1,29.0,63.03,false,false,false
2026-09-09T13:00:03.700Z,TRATOR-DEMO-001,true,-22.70004173,-47.65097082,3d,0.8,4.548,172.626,0.408,0.205,-1.9789,1757,58.5,84.06,410.69,13.07,14.1,29.0,63.03,false,false,false
2026-09-09T13:00:03.800Z,TRATOR-DEMO-001,true,-22.70004285,-47.65097066,3d,0.8,4.549,172.428,0.419,0.21,-1.9778,1757,58.5,84.06,410.69,13.07,14.1,29.0,63.03,false,false,false
2026-09-09T13:00:03.900Z,TRATOR-DEMO-001,true,-22.70004398,-47.6509705,3d,0.8,4.551,172.231,0.43,0.216,-1.9766,1757,58.5,84.06,410.69,13.07,14.1,29.0,63.03,false,false,false
2026-09-09T13:00:04.000Z,TRATOR-DEMO-001,true,-22.7000451,-47.65097033,3d,0.8,4.552,172.033,0.441,0.221,-1.9754,1760,58.66,84.08,410.91,13.093,14.1,29.01,63.04,false,false,false
2026-09-09T13:00:04.100Z,TRATOR-DEMO-001,true,-22.70004623,-47.65097016,3d,0.8,4.553,171.835,0.452,0.227,-1.9742,1760,58.66,84.08,410.91,13.093,14.1,29.01,63.04,false,false,false
2026-09-09T13:00:04.200Z,TRATOR-DEMO-001,true,-22.70004735,-47.65096998,3d,0.8,4.555,171.638,0.462,0.232,-1.9729,1760,58.66,84.08,410.91,13.093,14.1,29.01,63.04,false,false,false
2026-09-09T13:00:04.300Z,TRATOR-DEMO-001,true,-22.70004848,-47.6509698,3d,0.8,4.556,171.441,0.473,0.238,-1.9716,1760,58.66,84.08,410.91,13.093,14.1,29.01,63.04,false,false,false
2026-09-09T13:00:04.400Z,TRATOR-DEMO-001,true,-22.7000496,-47.65096961,3d,0.8,4.558,171.244,0.484,0.243,-1.9703,1760,58.66,84.08,410.91,13.093,14.1,29.01,63.04,false,false,false
2026-09-09T13:00:04.500Z,TRATOR-DEMO-001,true,-22.70005072,-47.65096942,3d,0.8,4.559,171.047,0.495,0.249,-1.969,1760,58.66,84.08,410.91,13.093,14.1,29.01,63.04,false,false,false
2026-09-09T13:00:04.600Z,TRATOR-DEMO-001,true,-22.70005185,-47.65096923,3d,0.8,4.561,170.85,0.506,0.254,-1.9676,1760,58.66,84.08,410.91,13.093,14.1,29.01,63.04,false,false,false
2026-09-09T13:00:04.700Z,TRATOR-DEMO-001,true,-22.70005297,-47.65096903,3d,0.8,4.563,170.653,0.516,0.26,-1.9662,1760,58.66,84.08,410.91,13.093,14.1,29.01,63.04,false,false,false
2026-09-09T13:00:04.800Z,TRATOR-DEMO-001,true,-22.70005409,-47.65096883,3d,0.8,4.564,170.457,0.527,0.265,-1.9648,1760,58.66,84.08,410.91,13.093,14.1,29.01,63.04,false,false,false
2026-09-09T13:00:04.900Z,TRATOR-DEMO-001,true,-22.70005522,-47.65096862,3d,0.8,4.566,170.26,0.538,0.271,-1.9634,1760,58.66,84.08,410.91,13.093,14.1,29.01,63.04,false,false,false
2026-09-09T13:00:05.000Z,TRATOR-DEMO-001,true,-22.70005634,-47.65096841,3d,0.8,4.568,170.064,0.548,0.276,-1.9619,1762,58.83,84.1,411.12,13.116,14.1,29.01,63.06,false,false,false
2026-09-09T13:00:05.100Z,TRATOR-DEMO-001,true,-22.70005746,-47.65096819,3d,0.8,4.569,169.868,0.559,0.282,-1.9604,1762,58.83,84.1,411.12,13.116,14.1,29.01,63.06,false,false,false
2026-09-09T13:00:05.200Z,TRATOR-DEMO-001,true,-22.70005858,-47.65096797,3d,0.8,4.571,169.672,0.57,0.287,-1.9589,1762,58.83,84.1,411.12,13.116,14.1,29.01,63.06,false,false,false
2026-09-09T13:00:05.300Z,TRATOR-DEMO-001,true,-22.70005971,-47.65096775,3d,0.8,4.573,169.476,0.58,0.293,-1.9573,1762,58.83,84.1,411.12,13.116,14.1,29.01,63.06,false,false,false
2026-09-09T13:00:05.400Z,TRATOR-DEMO-001,true,-22.70006083,-47.65096752,3d,0.8,4.575,169.281,0.591,0.298,-1.9557,1762,58.83,84.1,411.12,13.116,14.1,29.01,63.06,false,false,false
2026-09-09T13:00:05.500Z,TRATOR-DEMO-001,true,-22.70006195,-47.65096729,3d,0.8,4.577,169.085,0.602,0.303,-1.9541,1762,58.83,84.1,411.12,13.116,14.1,29.01,63.06,false,false,false
2026-09-09T13:00:05.600Z,TRATOR-DEMO-001,true,-22.70006307,-47.65096705,3d,0.8,4.579,168.89,0.612,0.309,-1.9525,1762,58.83,84.1,411.12,13.116,14.1,29.01,63.06,false,false,false
2026-09-09T13:00:05.700Z,TRATOR-DEMO-001,true,-22.70006419,-47.65096681,3d,0.8,4.581,168.695,0.623,0.314,-1.9508,1762,58.83,84.1,411.12,13.116,14.1,29.01,63.06,false,false,false
2026-09-09T13:00:05.800Z,TRATOR-DEMO-001,true,-22.70006531,-47.65096657,3d,0.8,4.583,168.5,0.633,0.32,-1.9491,1762,58.83,84.1,411.12,13.116,14.1,29.01,63.06,false,false,false
2026-09-09T13:00:05.900Z,TRATOR-DEMO-001,true,-22.70006643,-47.65096632,3d,0.8,4.585,168.305,0.644,0.325,-1.9474,1762,58.83,84.1,411.12,13.116,14.1,29.01,63.06,false,false,false
2026-09-09T13:00:06.000Z,TRATOR-DEMO-001,true,-22.70006755,-47.65096607,3d,0.8,4.587,168.11,0.654,0.331,-1.9457,1765,58.99,84.12,411.33,13.139,14.11,29.01,63.07,false,false,false
2026-09-09T13:00:06.100Z,TRATOR-DEMO-001,true,-22.70006867,-47.65096581,3d,0.8,4.589,167.916,0.665,0.336,-1.9439,1765,58.99,84.12,411.33,13.139,14.11,29.01,63.07,false,false,false
2026-09-09T13:00:06.200Z,TRATOR-DEMO-001,true,-22.70006979,-47.65096555,3d,0.8,4.591,167.721,0.675,0.341,-1.9421,1765,58.99,84.12,411.33,13.139,14.11,29.01,63.07,false,false,false
2026-09-09T13:00:06.300Z,TRATOR-DEMO-001,true,-22.70007091,-47.65096528,3d,0.8,4.593,167.527,0.686,0.347,-1.9403,1765,58.99,84.12,411.33,13.139,14.11,29.01,63.07,false,false,false
2026-09-09T13:00:06.400Z,TRATOR-DEMO-001,true,-22.70007203,-47.65096501,3d,0.8,4.595,167.333,0.696,0.352,-1.9385,1765,58.99,84.12,411.33,13.139,14.11,29.01,63.07,false,false,false
2026-09-09T13:00:06.500Z,TRATOR-DEMO-001,true,-22.70007315,-47.65096473,3d,0.8,4.597,167.14,0.707,0.358,-1.9366,1765,58.99,84.12,411.33,13.139,14.11,29.01,63.07,false,false,false
2026-09-09T13:00:06.600Z,TRATOR-DEMO-001,true,-22.70007427,-47.65096446,3d,0.8,4.6,166.946,0.717,0.363,-1.9347,1765,58.99,84.12,411.33,13.139,14.11,29.01,63.07,false,false,false
2026-09-09T13:00:06.700Z,TRATOR-DEMO-001,true,-22.70007539,-47.65096417,3d,0.8,4.602,166.753,0.727,0.368,-1.9328,1765,58.99,84.12,411.33,13.139,14.11,29.01,63.07,false,false,false
2026-09-09T13:00:06.800Z,TRATOR-DEMO-001,true,-22.7000765,-47.65096388,3d,0.8,4.604,166.559,0.738,0.374,-1.9308,1765,58.99,84.12,411.33,13.139,14.11,29.01,63.07,false,false,false
2026-09-09T13:00:06.900Z,TRATOR-DEMO-001,true,-22.70007762,-47.65096359,3d,0.8,4.607,166.366,0.748,0.379,-1.9289,1765,58.99,84.12,411.33,13.139,14.11,29.01,63.07,false,false,false
2026-09-09T13:00:07.000Z,TRATOR-DEMO-001,true,-22.70007874,-47.6509633,3d,0.8,4.609,166.174,0.758,0.385,-1.9269,1767,59.16,84.14,411.53,13.162,14.11,29.01,63.08,false,false,false
2026-09-09T13:00:07.100Z,TRATOR-DEMO-001,true,-22.70007985,-47.650963,3d,0.8,4.611,165.981,0.769,0.39,-1.9249,1767,59.16,84.14,411.53,13.162,14.11,29.01,63.08,false,false,false
2026-09-09T13:00:07.200Z,TRATOR-DEMO-001,true,-22.70008097,-47.65096269,3d,0.8,4.614,165.789,0.779,0.395,-1.9229,1767,59.16,84.14,411.53,13.162,14.11,29.01,63.08,false,false,false
2026-09-09T13:00:07.300Z,TRATOR-DEMO-001,true,-22.70008209,-47.65096238,3d,0.8,4.616,165.596,0.789,0.401,-1.9208,1767,59.16,84.14,411.53,13.162,14.11,29.01,63.08,false,false,false
2026-09-09T13:00:07.400Z,TRATOR-DEMO-001,true,-22.7000832,-47.65096207,3d,0.8,4.619,165.404,0.799,0.406,-1.9187,1767,59.16,84.14,411.53,13.162,14.11,29.01,63.08,false,false,false
2026-09-09T13:00:07.500Z,TRATOR-DEMO-001,true,-22.70008432,-47.65096175,3d,0.8,4.621,165.213,0.809,0.411,-1.9166,1767,59.16,84.14,411.53,13.162,14.11,29.01,63.08,false,false,false
2026-09-09T13:00:07.600Z,TRATOR-DEMO-001,true,-22.70008543,-47.65096143,3d,0.8,4.624,165.021,0.82,0.417,-1.9145,1767,59.16,84.14,411.53,13.162,14.11,29.01,63.08,false,false,false
2026-09-09T13:00:07.700Z,TRATOR-DEMO-001,true,-22.70008655,-47.65096111,3d,0.8,4.626,164.83,0.83,0.422,-1.9123,1767,59.16,84.14,411.53,13.162,14.11,29.01,63.08,false,false,false
2026-09-09T13:00:07.800Z,TRATOR-DEMO-001,true,-22.70008766,-47.65096078,3d,0.8,4.629,164.639,0.84,0.427,-1.9102,1767,59.16,84.14,411.53,13.162,14.11,29.01,63.08,false,false,false
2026-09-09T13:00:07.900Z,TRATOR-DEMO-001,true,-22.70008877,-47.65096045,3d,0.8,4.632,164.448,0.85,0.433,-1.908,1767,59.16,84.14,411.53,13.162,14.11,29.01,63.08,false,false,false
2026-09-09T13:00:08.000Z,TRATOR-DEMO-001,true,-22.70008989,-47.65096011,3d,0.8,4.634,164.257,0.86,0.438,-1.9058,1769,59.32,84.16,411.71,13.184,14.11,29.01,63.09,false,false,false
2026-09-09T13:00:08.100Z,TRATOR-DEMO-001,true,-22.700091,-47.65095976,3d,0.8,4.637,164.067,0.87,0.443,-1.9035,1769,59.32,84.16,411.71,13.184,14.11,29.01,63.09,false,false,false
2026-09-09T13:00:08.200Z,TRATOR-DEMO-001,true,-22.70009211,-47.65095942,3d,0.8,4.64,163.876,0.88,0.449,-1.9013,1769,59.32,84.16,411.71,13.184,14.11,29.01,63.09,false,false,false
2026-09-09T13:00:08.300Z,TRATOR-DEMO-001,true,-22.70009322,-47.65095907,3d,0.8,4.643,163.686,0.89,0.454,-1.899,1769,59.32,84.16,411.71,13.184,14.11,29.01,63.09,false,false,false
2026-09-09T13:00:08.400Z,TRATOR-DEMO-001,true,-22.70009434,-47.65095871,3d,0.8,4.645,163.497,0.9,0.459,-1.8967,1769,59.32,84.16,411.71,13.184,14.11,29.01,63.09,false,false,false
2026-09-09T13:00:08.500Z,TRATOR-DEMO-001,true,-22.70009545,-47.65095835,3d,0.8,4.648,163.307,0.91,0.464,-1.8944,1769,59.32,84.16,411.71,13.184,14.11,29.01,63.09,false,false,false
2026-09-09T13:00:08.600Z,TRATOR-DEMO-001,true,-22.70009656,-47.65095799,3d,0.8,4.651,163.118,0.92,0.47,-1.8921,1769,59.32,84.16,411.71,13.184,14.11,29.01,63.09,false,false,false
2026-09-09T13:00:08.700Z,TRATOR-DEMO-001,true,-22.70009767,-47.65095762,3d,0.8,4.654,162.929,0.929,0.475,-1.8897,1769,59.32,84.16,411.71,13.184,14.11,29.01,63.09,false,false,false
2026-09-09T13:00:08.800Z,TRATOR-DEMO-001,true,-22.70009878,-47.65095725,3d,0.8,4.657,162.74,0.939,0.48,-1.8873,1769,59.32,84.16,411.71,13.184,14.11,29.01,63.09,false,false,false
2026-09-09T13:00:08.900Z,TRATOR-DEMO-001,true,-22.70009989,-47.65095688,3d,0.8,4.66,162.551,0.949,0.486,-1.8849,1769,59.32,84.16,411.71,13.184,14.11,29.01,63.09,false,false,false
2026-09-09T13:00:09.000Z,TRATOR-DEMO-001,true,-22.700101,-47.6509565,3d,0.8,4.663,162.363,0.959,0.491,-1.8825,1771,59.48,84.18,411.88,13.207,14.11,29.01,63.1,false,false,false
2026-09-09T13:00:09.100Z,TRATOR-DEMO-001,true,-22.70010211,-47.65095611,3d,0.8,4.666,162.175,0.969,0.496,-1.8801,1771,59.48,84.18,411.88,13.207,14.11,29.01,63.1,false,false,false
2026-09-09T13:00:09.200Z,TRATOR-DEMO-001,true,-22.70010321,-47.65095572,3d,0.8,4.669,161.987,0.978,0.501,-1.8776,1771,59.48,84.18,411.88,13.207,14.11,29.01,63.1,false,false,false
2026-09-09T13:00:09.300Z,TRATOR-DEMO-001,true,-22.70010432,-47.65095533,3d,0.8,4.672,161.799,0.988,0.507,-1.8751,1771,59.48,84.18,411.88,13.207,14.11,29.01,63.1,false,false,false
2026-09-09T13:00:09.400Z,TRATOR-DEMO-001,true,-22.70010543,-47.65095493,3d,0.8,4.675,161.612,0.998,0.512,-1.8726,1771,59.48,84.18,411.88,13.207,14.11,29.01,63.1,false,false,false
2026-09-09T13:00:09.500Z,TRATOR-DEMO-001,true,-22.70010654,-47.65095453,3d,0.8,4.678,161.425,1.007,0.517,-1.8701,1771,59.48,84.18,411.88,13.207,14.11,29.01,63.1,false,false,false
2026-09-09T13:00:09.600Z,TRATOR-DEMO-001,true,-22.70010764,-47.65095413,3d,0.8,4.682,161.238,1.017,0.522,-1.8676,1771,59.48,84.18,411.88,13.207,14.11,29.01,63.1,false,false,false
2026-09-09T13:00:09.700Z,TRATOR-DEMO-001,true,-22.70010875,-47.65095372,3d,0.8,4.685,161.051,1.026,0.527,-1.865,1771,59.48,84.18,411.88,13.207,14.11,29.01,63.1,false,false,false
2026-09-09T13:00:09.800Z,TRATOR-DEMO-001,true,-22.70010985,-47.6509533,3d,0.8,4.688,160.865,1.036,0.533,-1.8625,1771,59.48,84.18,411.88,13.207,14.11,29.01,63.1,false,false,false
2026-09-09T13:00:09.900Z,TRATOR-DEMO-001,true,-22.70011096,-47.65095289,3d,0.8,4.691,160.679,1.045,0.538,-1.8599,1771,59.48,84.18,411.88,13.207,14.11,29.01,63.1,false,false,false
2026-09-09T13:00:10.000Z,TRATOR-DEMO-001,true,-22.70011206,-47.65095246,3d,0.8,4.695,160.493,1.055,0.543,-1.8573,1773,59.64,84.2,412.04,13.229,14.11,29.02,63.11,false,false,false
2026-09-09T13:00:10.100Z,TRATOR-DEMO-001,true,-22.70011317,-47.65095204,3d,0.8,4.698,160.307,1.064,0.548,-1.8547,1773,59.64,84.2,412.04,13.229,14.11,29.02,63.11,false,false,false
2026-09-09T13:00:10.200Z,TRATOR-DEMO-001,true,-22.70011427,-47.65095161,3d,0.8,4.701,160.122,1.074,0.553,-1.852,1773,59.64,84.2,412.04,13.229,14.11,29.02,63.11,false,false,false
2026-09-09T13:00:10.300Z,TRATOR-DEMO-001,true,-22.70011537,-47.65095117,3d,0.8,4.705,159.937,1.083,0.558,-1.8494,1773,59.64,84.2,412.04,13.229,14.11,29.02,63.11,false,false,false
2026-09-09T13:00:10.400Z,TRATOR-DEMO-001,true,-22.70011647,-47.65095074,3d,0.8,4.708,159.752,1.092,0.564,-1.8467,1773,59.64,84.2,412.04,13.229,14.11,29.02,63.11,false,false,false
2026-09-09T13:00:10.500Z,TRATOR-DEMO-001,true,-22.70011758,-47.65095029,3d,0.8,4.711,159.567,1.102,0.569,-1.844,1773,59.64,84.2,412.04,13.229,14.11,29.02,63.11,false,false,false
2026-09-09T13:00:10.600Z,TRATOR-DEMO-001,true,-22.70011868,-47.65094985,3d,0.8,4.715,159.383,1.111,0.574,-1.8413,1773,59.64,84.2,412.04,13.229,14.11,29.02,63.11,false,false,false
2026-09-09T13:00:10.700Z,TRATOR-DEMO-001,true,-22.70011978,-47.65094939,3d,0.8,4.718,159.199,1.12,0.579,-1.8386,1773,59.64,84.2,412.04,13.229,14.11,29.02,63.11,false,false,false
2026-09-09T13:00:10.800Z,TRATOR-DEMO-001,true,-22.70012088,-47.65094894,3d,0.8,4.722,159.015,1.129,0.584,-1.8358,1773,59.64,84.2,412.04,13.229,14.11,29.02,63.11,false,false,false
2026-09-09T13:00:10.900Z,TRATOR-DEMO-001,true,-22.70012198,-47.65094848,3d,0.8,4.725,158.832,1.138,0.589,-1.8331,1773,59.64,84.2,412.04,13.229,14.11,29.02,63.11,false,false,false
2026-09-09T13:00:11.000Z,TRATOR-DEMO-001,true,-22.70012308,-47.65094802,3d,0.8,4.729,158.649,1.148,0.594,-1.8303,1775,59.79,84.22,412.19,13.251,14.11,29.02,63.12,false,false,false
2026-09-09T13:00:11.100Z,TRATOR-DEMO-001,true,-22.70012418,-47.65094755,3d,0.8,4.733,158.466,1.157,0.599,-1.8275,1775,59.79,84.22,412.19,13.251,14.11,29.02,63.12,false,false,false
2026-09-09T13:00:11.200Z,TRATOR-DEMO-001,true,-22.70012528,-47.65094708,3d,0.8,4.736,158.283,1.166,0.605,-1.8248,1775,59.79,84.22,412.19,13.251,14.11,29.02,63.12,false,false,false
2026-09-09T13:00:11.300Z,TRATOR-DEMO-001,true,-22.70012637,-47.6509466,3d,0.8,4.74,158.101,1.175,0.61,-1.8219,1775,59.79,84.22,412.19,13.251,14.11,29.02,63.12,false,false,false
2026-09-09T13:00:11.400Z,TRATOR-DEMO-001,true,-22.70012747,-47.65094612,3d,0.8,4.743,157.919,1.184,0.615,-1.8191,1775,59.79,84.22,412.19,13.251,14.11,29.02,63.12,false,false,false
2026-09-09T13:00:11.500Z,TRATOR-DEMO-001,true,-22.70012857,-47.65094564,3d,0.8,4.747,157.737,1.193,0.62,-1.8163,1775,59.79,84.22,412.19,13.251,14.11,29.02,63.12,false,false,false
2026-09-09T13:00:11.600Z,TRATOR-DEMO-001,true,-22.70012966,-47.65094515,3d,0.8,4.751,157.556,1.202,0.625,-1.8134,1775,59.79,84.22,412.19,13.251,14.11,29.02,63.12,false,false,false
2026-09-09T13:00:11.700Z,TRATOR-DEMO-001,true,-22.70013076,-47.65094465,3d,0.8,4.755,157.374,1.21,0.63,-1.8106,1775,59.79,84.22,412.19,13.251,14.11,29.02,63.12,false,false,false
2026-09-09T13:00:11.800Z,TRATOR-DEMO-001,true,-22.70013185,-47.65094416,3d,0.8,4.758,157.194,1.219,0.635,-1.8077,1775,59.79,84.22,412.19,13.251,14.11,29.02,63.12,false,false,false
2026-09-09T13:00:11.900Z,TRATOR-DEMO-001,true,-22.70013295,-47.65094366,3d,0.8,4.762,157.013,1.228,0.64,-1.8048,1775,59.79,84.22,412.19,13.251,14.11,29.02,63.12,false,false,false
2026-09-09T13:00:12.000Z,TRATOR-DEMO-001,true,-22.70013404,-47.65094315,3d,0.8,4.766,156.833,1.237,0.645,-1.8019,1777,59.95,84.24,412.31,13.273,14.11,29.02,63.13,false,false,false
