timestamp,machine_id,synthetic,latitude_deg,longitude_deg,gnss_fix,gnss_horizontal_accuracy_m,ground_speed_kmh,heading_deg,roll_deg,pitch_deg,yaw_rate_deg_s,engine_rpm,engine_load_pct,coolant_temp_c,oil_pressure_kpa,fuel_rate_l_h,battery_voltage_v,ambient_temp_c,relative_humidity_pct,brake_pressed,pto_engaged,coolant_warning_active
2026-09-09T14:00:01.000Z,TRATOR-DEMO-001,true,-22.70001129,-47.65068147,3d,0.8,4.524,178.6,0.111,0.056,-1.3998,1752,58.17,84.02,410.23,13.023,14.1,29.0,63.01,false,false,false
2026-09-09T14:00:01.100Z,TRATOR-DEMO-001,true,-22.70001242,-47.65068144,3d,0.8,4.524,178.46,0.122,0.061,-1.3997,1752,58.17,84.02,410.23,13.023,14.1,29.0,63.01,false,false,false
2026-09-09T14:00:01.200Z,TRATOR-DEMO-001,true,-22.70001354,-47.65068141,3d,0.8,4.524,178.32,0.133,0.067,-1.3997,1752,58.17,84.02,410.23,13.023,14.1,29.0,63.01,false,false,false
2026-09-09T14:00:01.300Z,TRATOR-DEMO-001,true,-22.70001467,-47.65068137,3d,0.8,4.524,178.18,0.144,0.072,-1.3996,1752,58.17,84.02,410.23,13.023,14.1,29.0,63.01,false,false,false
2026-09-09T14:00:01.400Z,TRATOR-DEMO-001,true,-22.7000158,-47.65068133,3d,0.8,4.525,178.04,0.155,0.078,-1.3996,1752,58.17,84.02,410.23,13.023,14.1,29.0,63.01,false,false,false
2026-09-09T14:00:01.500Z,TRATOR-DEMO-001,true,-22.70001693,-47.65068128,3d,0.8,4.525,177.9,0.166,0.083,-1.3995,1752,58.17,84.02,410.23,13.023,14.1,29.0,63.01,false,false,false
2026-09-09T14:00:01.600Z,TRATOR-DEMO-001,true,-22.70001806,-47.65068124,3d,0.8,4.525,177.76,0.178,0.089,-1.3994,1752,58.17,84.02,410.23,13.023,14.1,29.0,63.01,false,false,false
2026-09-09T14:00:01.700Z,TRATOR-DEMO-001,true,-22.70001919,-47.65068119,3d,0.8,4.525,177.62,0.189,0.094,-1.3994,1752,58.17,84.02,410.23,13.023,14.1,29.0,63.01,false,false,false
2026-09-09T14:00:01.800Z,TRATOR-DEMO-001,true,-22.70002031,-47.65068114,3d,0.8,4.525,177.48,0.2,0.1,-1.3993,1752,58.17,84.02,410.23,13.023,14.1,29.0,63.01,false,false,false
2026-09-09T14:00:01.900Z,TRATOR-DEMO-001,true,-22.70002144,-47.65068108,3d,0.8,4.525,177.341,0.211,0.105,-1.3992,1752,58.17,84.02,410.23,13.023,14.1,29.0,63.01,false,false,false
2026-09-09T14:00:02.000Z,TRATOR-DEMO-001,true,-22.70002257,-47.65068102,3d,0.8,4.525,177.201,0.222,0.111,-1.3991,1755,58.33,84.04,410.46,13.047,14.1,29.0,63.02,false,false,false
2026-09-09T14:00:02.100Z,TRATOR-DEMO-001,true,-22.7000237,-47.65068096,3d,0.8,4.525,177.061,0.233,0.117,-1.399,1755,58.33,84.04,410.46,13.047,14.1,29.0,63.02,false,false,false
2026-09-09T14:00:02.200Z,TRATOR-DEMO-001,true,-22.70002483,-47.6506809,3d,0.8,4.526,176.921,0.244,0.122,-1.3989,1755,58.33,84.04,410.46,13.047,14.1,29.0,63.02,false,false,false
2026-09-09T14:00:02.300Z,TRATOR-DEMO-001,true,-22.70002595,-47.65068083,3d,0.8,4.526,176.781,0.255,0.128,-1.3988,1755,58.33,84.04,410.46,13.047,14.1,29.0,63.02,false,false,false
2026-09-09T14:00:02.400Z,TRATOR-DEMO-001,true,-22.70002708,-47.65068076,3d,0.8,4.526,176.641,0.266,0.133,-1.3987,1755,58.33,84.04,410.46,13.047,14.1,29.0,63.02,false,false,false
2026-09-09T14:00:02.500Z,TRATOR-DEMO-001,true,-22.70002821,-47.65068069,3d,0.8,4.526,176.501,0.277,0.139,-1.3986,1755,58.33,84.04,410.46,13.047,14.1,29.0,63.02,false,false,false
2026-09-09T14:00:02.600Z,TRATOR-DEMO-001,true,-22.70002934,-47.65068061,3d,0.8,4.526,176.361,0.288,0.144,-1.3985,1755,58.33,84.04,410.46,13.047,14.1,29.0,63.02,false,false,false
2026-09-09T14:00:02.700Z,TRATOR-DEMO-001,true,-22.70003046,-47.65068053,3d,0.8,4.527,176.221,0.299,0.15,-1.3984,1755,58.33,84.04,410.46,13.047,14.1,29.0,63.02,false,false,false
2026-09-09T14:00:02.800Z,TRATOR-DEMO-001,true,-22.70003159,-47.65068045,3d,0.8,4.527,176.082,0.31,0.155,-1.3983,1755,58.33,84.04,410.46,13.047,14.1,29.0,63.02,false,false,false
2026-09-09T14:00:02.900Z,TRATOR-DEMO-001,true,-22.70003272,-47.65068036,3d,0.8,4.527,175.942,0.321,0.161,-1.3981,1755,58.33,84.04,410.46,13.047,14.1,29.0,63.02,false,false,false
2026-09-09T14:00:03.000Z,TRATOR-DEMO-001,true,-22.70003384,-47.65068028,3d,0.8,4.527,175.802,0.332,0.166,-1.398,1757,58.5,84.06,410.69,13.07,14.1,29.0,63.03,false,false,false
2026-09-09T14:00:03.100Z,TRATOR-DEMO-001,true,-22.70003497,-47.65068018,3d,0.8,4.527,175.662,0.343,0.172,-1.3979,1757,58.5,84.06,410.69,13.07,14.1,29.0,63.03,false,false,false
2026-09-09T14:00:03.200Z,TRATOR-DEMO-001,true,-22.7000361,-47.65068009,3d,0.8,4.528,175.522,0.354,0.177,-1.3977,1757,58.5,84.06,410.69,13.07,14.1,29.0,63.03,false,false,false
2026-09-09T14:00:03.300Z,TRATOR-DEMO-001,true,-22.70003722,-47.65067999,3d,0.8,4.528,175.383,0.365,0.183,-1.3976,1757,58.5,84.06,410.69,13.07,14.1,29.0,63.03,false,false,false
2026-09-09T14:00:03.400Z,TRATOR-DEMO-001,true,-22.70003835,-47.65067989,3d,0.8,4.528,175.243,0.376,0.188,-1.3974,1757,58.5,84.06,410.69,13.07,14.1,29.0,63.03,false,false,false
2026-09-09T14:00:03.500Z,TRATOR-DEMO-001,true,-22.70003947,-47.65067979,3d,0.8,4.528,175.103,0.386,0.194,-1.3973,1757,58.5,84.06,410.69,13.07,14.1,29.0,63.03,false,false,false
2026-09-09T14:00:03.600Z,TRATOR-DEMO-001,true,-22.7000406,-47.65067968,3d,0.8,4.529,174.963,0.397,0.199,-1.3971,1757,58.5,84.06,410.69,13.07,14.1,29.0,63.03,false,false,false
2026-09-09T14:00:03.700Z,TRATOR-DEMO-001,true,-22.70004173,-47.65067957,3d,0.8,4.529,174.824,0.408,0.205,-1.397,1757,58.5,84.06,410.69,13.07,14.1,29.0,63.03,false,false,false
2026-09-09T14:00:03.800Z,TRATOR-DEMO-001,true,-22.70004285,-47.65067946,3d,0.8,4.529,174.684,0.419,0.21,-1.3968,1757,58.5,84.06,410.69,13.07,14.1,29.0,63.03,false,false,false
2026-09-09T14:00:03.900Z,TRATOR-DEMO-001,true,-22.70004398,-47.65067935,3d,0.8,4.529,174.544,0.43,0.216,-1.3966,1757,58.5,84.06,410.69,13.07,14.1,29.0,63.03,false,false,false
2026-09-09T14:00:04.000Z,TRATOR-DEMO-001,true,-22.7000451,-47.65067923,3d,0.8,4.53,174.405,0.441,0.221,-1.3965,1760,58.66,84.08,410.91,13.093,14.1,29.01,63.04,false,false,false
2026-09-09T14:00:04.100Z,TRATOR-DEMO-001,true,-22.70004623,-47.65067911,3d,0.8,4.53,174.265,0.452,0.227,-1.3963,1760,58.66,84.08,410.91,13.093,14.1,29.01,63.04,false,false,false
2026-09-09T14:00:04.200Z,TRATOR-DEMO-001,true,-22.70004735,-47.65067898,3d,0.8,4.53,174.125,0.462,0.232,-1.3961,1760,58.66,84.08,410.91,13.093,14.1,29.01,63.04,false,false,false
2026-09-09T14:00:04.300Z,TRATOR-DEMO-001,true,-22.70004848,-47.65067886,3d,0.8,4.53,173.986,0.473,0.238,-1.3959,1760,58.66,84.08,410.91,13.093,14.1,29.01,63.04,false,false,false
2026-09-09T14:00:04.400Z,TRATOR-DEMO-001,true,-22.7000496,-47.65067873,3d,0.8,4.531,173.846,0.484,0.243,-1.3957,1760,58.66,84.08,410.91,13.093,14.1,29.01,63.04,false,false,false
2026-09-09T14:00:04.500Z,TRATOR-DEMO-001,true,-22.70005072,-47.6506786,3d,0.8,4.531,173.707,0.495,0.249,-1.3955,1760,58.66,84.08,410.91,13.093,14.1,29.01,63.04,false,false,false
2026-09-09T14:00:04.600Z,TRATOR-DEMO-001,true,-22.70005185,-47.65067846,3d,0.8,4.531,173.567,0.506,0.254,-1.3953,1760,58.66,84.08,410.91,13.093,14.1,29.01,63.04,false,false,false
2026-09-09T14:00:04.700Z,TRATOR-DEMO-001,true,-22.70005297,-47.65067832,3d,0.8,4.532,173.428,0.516,0.26,-1.3951,1760,58.66,84.08,410.91,13.093,14.1,29.01,63.04,false,false,false
2026-09-09T14:00:04.800Z,TRATOR-DEMO-001,true,-22.70005409,-47.65067818,3d,0.8,4.532,173.288,0.527,0.265,-1.3949,1760,58.66,84.08,410.91,13.093,14.1,29.01,63.04,false,false,false
2026-09-09T14:00:04.900Z,TRATOR-DEMO-001,true,-22.70005522,-47.65067803,3d,0.8,4.532,173.149,0.538,0.271,-1.3947,1760,58.66,84.08,410.91,13.093,14.1,29.01,63.04,false,false,false
2026-09-09T14:00:05.000Z,TRATOR-DEMO-001,true,-22.70005634,-47.65067789,3d,0.8,4.533,173.009,0.548,0.276,-1.3945,1762,58.83,84.1,411.12,13.116,14.1,29.01,63.06,false,false,false
2026-09-09T14:00:05.100Z,TRATOR-DEMO-001,true,-22.70005746,-47.65067774,3d,0.8,4.533,172.87,0.559,0.282,-1.3943,1762,58.83,84.1,411.12,13.116,14.1,29.01,63.06,false,false,false
2026-09-09T14:00:05.200Z,TRATOR-DEMO-001,true,-22.70005858,-47.65067758,3d,0.8,4.534,172.73,0.57,0.287,-1.3941,1762,58.83,84.1,411.12,13.116,14.1,29.01,63.06,false,false,false
2026-09-09T14:00:05.300Z,TRATOR-DEMO-001,true,-22.70005971,-47.65067743,3d,0.8,4.534,172.591,0.58,0.293,-1.3938,1762,58.83,84.1,411.12,13.116,14.1,29.01,63.06,false,false,false
2026-09-09T14:00:05.400Z,TRATOR-DEMO-001,true,-22.70006083,-47.65067727,3d,0.8,4.534,172.452,0.591,0.298,-1.3936,1762,58.83,84.1,411.12,13.116,14.1,29.01,63.06,false,false,false
2026-09-09T14:00:05.500Z,TRATOR-DEMO-001,true,-22.70006195,-47.6506771,3d,0.8,4.535,172.312,0.602,0.303,-1.3934,1762,58.83,84.1,411.12,13.116,14.1,29.01,63.06,false,false,false
2026-09-09T14:00:05.600Z,TRATOR-DEMO-001,true,-22.70006307,-47.65067694,3d,0.8,4.535,172.173,0.612,0.309,-1.3931,1762,58.83,84.1,411.12,13.116,14.1,29.01,63.06,false,false,false
2026-09-09T14:00:05.700Z,TRATOR-DEMO-001,true,-22.70006419,-47.65067677,3d,0.8,4.535,172.034,0.623,0.314,-1.3929,1762,58.83,84.1,411.12,13.116,14.1,29.01,63.06,false,false,false
2026-09-09T14:00:05.800Z,TRATOR-DEMO-001,true,-22.70006531,-47.6506766,3d,0.8,4.536,171.894,0.633,0.32,-1.3926,1762,58.83,84.1,411.12,13.116,14.1,29.01,63.06,false,false,false
2026-09-09T14:00:05.900Z,TRATOR-DEMO-001,true,-22.70006643,-47.65067642,3d,0.8,4.536,171.755,0.644,0.325,-1.3924,1762,58.83,84.1,411.12,13.116,14.1,29.01,63.06,false,false,false
2026-09-09T14:00:06.000Z,TRATOR-DEMO-001,true,-22.70006755,-47.65067625,3d,0.8,4.537,171.616,0.654,0.331,-1.3921,1765,58.99,84.12,411.33,13.139,14.11,29.01,63.07,false,false,false
2026-09-09T14:00:06.100Z,TRATOR-DEMO-001,true,-22.70006867,-47.65067607,3d,0.8,4.537,171.477,0.665,0.336,-1.3918,1765,58.99,84.12,411.33,13.139,14.11,29.01,63.07,false,false,false
2026-09-09T14:00:06.200Z,TRATOR-DEMO-001,true,-22.70006979,-47.65067588,3d,0.8,4.538,171.337,0.675,0.341,-1.3916,1765,58.99,84.12,411.33,13.139,14.11,29.01,63.07,false,false,false
2026-09-09T14:00:06.300Z,TRATOR-DEMO-001,true,-22.70007091,-47.6506757,3d,0.8,4.538,171.198,0.686,0.347,-1.3913,1765,58.99,84.12,411.33,13.139,14.11,29.01,63.07,false,false,false
2026-09-09T14:00:06.400Z,TRATOR-DEMO-001,true,-22.70007203,-47.65067551,3d,0.8,4.538,171.059,0.696,0.352,-1.391,1765,58.99,84.12,411.33,13.139,14.11,29.01,63.07,false,false,false
2026-09-09T14:00:06.500Z,TRATOR-DEMO-001,true,-22.70007315,-47.65067531,3d,0.8,4.539,170.92,0.707,0.358,-1.3907,1765,58.99,84.12,411.33,13.139,14.11,29.01,63.07,false,false,false
2026-09-09T14:00:06.600Z,TRATOR-DEMO-001,true,-22.70007427,-47.65067512,3d,0.8,4.539,170.781,0.717,0.363,-1.3905,1765,58.99,84.12,411.33,13.139,14.11,29.01,63.07,false,false,false
2026-09-09T14:00:06.700Z,TRATOR-DEMO-001,true,-22.70007539,-47.65067492,3d,0.8,4.54,170.642,0.727,0.368,-1.3902,1765,58.99,84.12,411.33,13.139,14.11,29.01,63.07,false,false,false
2026-09-09T14:00:06.800Z,TRATOR-DEMO-001,true,-22.7000765,-47.65067472,3d,0.8,4.54,170.503,0.738,0.374,-1.3899,1765,58.99,84.12,411.33,13.139,14.11,29.01,63.07,false,false,false
2026-09-09T14:00:06.900Z,TRATOR-DEMO-001,true,-22.70007762,-47.65067452,3d,0.8,4.541,170.364,0.748,0.379,-1.3896,1765,58.99,84.12,411.33,13.139,14.11,29.01,63.07,false,false,false
2026-09-09T14:00:07.000Z,TRATOR-DEMO-001,true,-22.70007874,-47.65067431,3d,0.8,4.541,170.225,0.758,0.385,-1.3893,1767,59.16,84.14,411.53,13.162,14.11,29.01,63.08,false,false,false
2026-09-09T14:00:07.100Z,TRATOR-DEMO-001,true,-22.70007985,-47.6506741,3d,0.8,4.542,170.086,0.769,0.39,-1.389,1767,59.16,84.14,411.53,13.162,14.11,29.01,63.08,false,false,false
2026-09-09T14:00:07.200Z,TRATOR-DEMO-001,true,-22.70008097,-47.65067389,3d,0.8,4.542,169.947,0.779,0.395,-1.3887,1767,59.16,84.14,411.53,13.162,14.11,29.01,63.08,false,false,false
2026-09-09T14:00:07.300Z,TRATOR-DEMO-001,true,-22.70008209,-47.65067367,3d,0.8,4.543,169.808,0.789,0.401,-1.3884,1767,59.16,84.14,411.53,13.162,14.11,29.01,63.08,false,false,false
2026-09-09T14:00:07.400Z,TRATOR-DEMO-001,true,-22.7000832,-47.65067345,3d,0.8,4.543,169.67,0.799,0.406,-1.3881,1767,59.16,84.14,411.53,13.162,14.11,29.01,63.08,false,false,false
2026-09-09T14:00:07.500Z,TRATOR-DEMO-001,true,-22.70008432,-47.65067323,3d,0.8,4.544,169.531,0.809,0.411,-1.3877,1767,59.16,84.14,411.53,13.162,14.11,29.01,63.08,false,false,false
2026-09-09T14:00:07.600Z,TRATOR-DEMO-001,true,-22.70008543,-47.650673,3d,0.8,4.544,169.392,0.82,0.417,-1.3874,1767,59.16,84.14,411.53,13.162,14.11,29.01,63.08,false,false,false
2026-09-09T14:00:07.700Z,TRATOR-DEMO-001,true,-22.70008655,-47.65067278,3d,0.8,4.545,169.253,0.83,0.422,-1.3871,1767,59.16,84.14,411.53,13.162,14.11,29.01,63.08,false,false,false
2026-09-09T14:00:07.800Z,TRATOR-DEMO-001,true,-22.70008766,-47.65067255,3d,0.8,4.545,169.115,0.84,0.427,-1.3868,1767,59.16,84.14,411.53,13.162,14.11,29.01,63.08,false,false,false
2026-09-09T14:00:07.900Z,TRATOR-DEMO-001,true,-22.70008877,-47.65067231,3d,0.8,4.546,168.976,0.85,0.433,-1.3864,1767,59.16,84.14,411.53,13.162,14.11,29.01,63.08,false,false,false
2026-09-09T14:00:08.000Z,TRATOR-DEMO-001,true,-22.70008989,-47.65067207,3d,0.8,4.547,168.837,0.86,0.438,-1.3861,1769,59.32,84.16,411.71,13.184,14.11,29.01,63.09,false,false,false
2026-09-09T14:00:08.100Z,TRATOR-DEMO-001,true,-22.700091,-47.65067184,3d,0.8,4.547,168.699,0.87,0.443,-1.3857,1769,59.32,84.16,411.71,13.184,14.11,29.01,63.09,false,false,false
2026-09-09T14:00:08.200Z,TRATOR-DEMO-001,true,-22.70009211,-47.65067159,3d,0.8,4.548,168.56,0.88,0.449,-1.3854,1769,59.32,84.16,411.71,13.184,14.11,29.01,63.09,false,false,false
2026-09-09T14:00:08.300Z,TRATOR-DEMO-001,true,-22.70009322,-47.65067135,3d,0.8,4.548,168.422,0.89,0.454,-1.385,1769,59.32,84.16,411.71,13.184,14.11,29.01,63.09,false,false,false
2026-09-09T14:00:08.400Z,TRATOR-DEMO-001,true,-22.70009434,-47.6506711,3d,0.8,4.549,168.283,0.9,0.459,-1.3847,1769,59.32,84.16,411.71,13.184,14.11,29.01,63.09,false,false,false
2026-09-09T14:00:08.500Z,TRATOR-DEMO-001,true,-22.70009545,-47.65067085,3d,0.8,4.549,168.145,0.91,0.464,-1.3843,1769,59.32,84.16,411.71,13.184,14.11,29.01,63.09,false,false,false
2026-09-09T14:00:08.600Z,TRATOR-DEMO-001,true,-22.70009656,-47.65067059,3d,0.8,4.55,168.006,0.92,0.47,-1.384,1769,59.32,84.16,411.71,13.184,14.11,29.01,63.09,false,false,false
2026-09-09T14:00:08.700Z,TRATOR-DEMO-001,true,-22.70009767,-47.65067034,3d,0.8,4.551,167.868,0.929,0.475,-1.3836,1769,59.32,84.16,411.71,13.184,14.11,29.01,63.09,false,false,false
2026-09-09T14:00:08.800Z,TRATOR-DEMO-001,true,-22.70009878,-47.65067008,3d,0.8,4.551,167.73,0.939,0.48,-1.3832,1769,59.32,84.16,411.71,13.184,14.11,29.01,63.09,false,false,false
2026-09-09T14:00:08.900Z,TRATOR-DEMO-001,true,-22.70009989,-47.65066981,3d,0.8,4.552,167.591,0.949,0.486,-1.3828,1769,59.32,84.16,411.71,13.184,14.11,29.01,63.09,false,false,false
2026-09-09T14:00:09.000Z,TRATOR-DEMO-001,true,-22.700101,-47.65066955,3d,0.8,4.552,167.453,0.959,0.491,-1.3825,1771,59.48,84.18,411.88,13.207,14.11,29.01,63.1,false,false,false
2026-09-09T14:00:09.100Z,TRATOR-DEMO-001,true,-22.70010211,-47.65066928,3d,0.8,4.553,167.315,0.969,0.496,-1.3821,1771,59.48,84.18,411.88,13.207,14.11,29.01,63.1,false,false,false
2026-09-09T14:00:09.200Z,TRATOR-DEMO-001,true,-22.70010321,-47.65066901,3d,0.8,4.554,167.177,0.978,0.501,-1.3817,1771,59.48,84.18,411.88,13.207,14.11,29.01,63.1,false,false,false
2026-09-09T14:00:09.300Z,TRATOR-DEMO-001,true,-22.70010432,-47.65066873,3d,0.8,4.554,167.039,0.988,0.507,-1.3813,1771,59.48,84.18,411.88,13.207,14.11,29.01,63.1,false,false,false
2026-09-09T14:00:09.400Z,TRATOR-DEMO-001,true,-22.70010543,-47.65066845,3d,0.8,4.555,166.9,0.998,0.512,-1.3809,1771,59.48,84.18,411.88,13.207,14.11,29.01,63.1,false,false,false
2026-09-09T14:00:09.500Z,TRATOR-DEMO-001,true,-22.70010654,-47.65066817,3d,0.8,4.556,166.762,1.007,0.517,-1.3805,1771,59.48,84.18,411.88,13.207,14.11,29.01,63.1,false,false,false
2026-09-09T14:00:09.600Z,TRATOR-DEMO-001,true,-22.70010764,-47.65066789,3d,0.8,4.556,166.624,1.017,0.522,-1.3801,1771,59.48,84.18,411.88,13.207,14.11,29.01,63.1,false,false,false
2026-09-09T14:00:09.700Z,TRATOR-DEMO-001,true,-22.70010875,-47.6506676,3d,0.8,4.557,166.486,1.026,0.527,-1.3797,1771,59.48,84.18,411.88,13.207,14.11,29.01,63.1,false,false,false
2026-09-09T14:00:09.800Z,TRATOR-DEMO-001,true,-22.70010985,-47.65066731,3d,0.8,4.558,166.348,1.036,0.533,-1.3793,1771,59.48,84.18,411.88,13.207,14.11,29.01,63.1,false,false,false
2026-09-09T14:00:09.900Z,TRATOR-DEMO-001,true,-22.70011096,-47.65066702,3d,0.8,4.558,166.21,1.045,0.538,-1.3789,1771,59.48,84.18,411.88,13.207,14.11,29.01,63.1,false,false,false
2026-09-09T14:00:10.000Z,TRATOR-DEMO-001,true,-22.70011206,-47.65066673,3d,0.8,4.559,166.073,1.055,0.543,-1.3785,1773,59.64,84.2,412.04,13.229,14.11,29.02,63.11,false,false,false
2026-09-09T14:00:10.100Z,TRATOR-DEMO-001,true,-22.70011317,-47.65066643,3d,0.8,4.56,165.935,1.064,0.548,-1.3781,1773,59.64,84.2,412.04,13.229,14.11,29.02,63.11,false,false,false
2026-09-09T14:00:10.200Z,TRATOR-DEMO-001,true,-22.70011427,-47.65066613,3d,0.8,4.56,165.797,1.074,0.553,-1.3776,1773,59.64,84.2,412.04,13.229,14.11,29.02,63.11,false,false,false
2026-09-09T14:00:10.300Z,TRATOR-DEMO-001,true,-22.70011537,-47.65066582,3d,0.8,4.561,165.659,1.083,0.558,-1.3772,1773,59.64,84.2,412.04,13.229,14.11,29.02,63.11,false,false,false
2026-09-09T14:00:10.400Z,TRATOR-DEMO-001,true,-22.70011647,-47.65066551,3d,0.8,4.562,165.522,1.092,0.564,-1.3768,1773,59.64,84.2,412.04,13.229,14.11,29.02,63.11,false,false,false
2026-09-09T14:00:10.500Z,TRATOR-DEMO-001,true,-22.70011758,-47.6506652,3d,0.8,4.563,165.384,1.102,0.569,-1.3763,1773,59.64,84.2,412.04,13.229,14.11,29.02,63.11,false,false,false
2026-09-09T14:00:10.600Z,TRATOR-DEMO-001,true,-22.70011868,-47.65066489,3d,0.8,4.563,165.246,1.111,0.574,-1.3759,1773,59.64,84.2,412.04,13.229,14.11,29.02,63.11,false,false,false
2026-09-09T14:00:10.700Z,TRATOR-DEMO-001,true,-22.70011978,-47.65066458,3d,0.8,4.564,165.109,1.12,0.579,-1.3755,1773,59.64,84.2,412.04,13.229,14.11,29.02,63.11,false,false,false
2026-09-09T14:00:10.800Z,TRATOR-DEMO-001,true,-22.70012088,-47.65066426,3d,0.8,4.565,164.971,1.129,0.584,-1.375,1773,59.64,84.2,412.04,13.229,14.11,29.02,63.11,false,false,false
2026-09-09T14:00:10.900Z,TRATOR-DEMO-001,true,-22.70012198,-47.65066394,3d,0.8,4.566,164.834,1.138,0.589,-1.3746,1773,59.64,84.2,412.04,13.229,14.11,29.02,63.11,false,false,false
2026-09-09T14:00:11.000Z,TRATOR-DEMO-001,true,-22.70012308,-47.65066361,3d,0.8,4.566,164.696,1.148,0.594,-1.3741,1775,59.79,84.22,412.19,13.251,14.11,29.02,63.12,false,false,false
2026-09-09T14:00:11.100Z,TRATOR-DEMO-001,true,-22.70012418,-47.65066328,3d,0.8,4.567,164.559,1.157,0.599,-1.3737,1775,59.79,84.22,412.19,13.251,14.11,29.02,63.12,false,false,false
2026-09-09T14:00:11.200Z,TRATOR-DEMO-001,true,-22.70012528,-47.65066295,3d,0.8,4.568,164.422,1.166,0.605,-1.3732,1775,59.79,84.22,412.19,13.251,14.11,29.02,63.12,false,false,false
2026-09-09T14:00:11.300Z,TRATOR-DEMO-001,true,-22.70012637,-47.65066262,3d,0.8,4.569,164.284,1.175,0.61,-1.3727,1775,59.79,84.22,412.19,13.251,14.11,29.02,63.12,false,false,false
2026-09-09T14:00:11.400Z,TRATOR-DEMO-001,true,-22.70012747,-47.65066228,3d,0.8,4.569,164.147,1.184,0.615,-1.3723,1775,59.79,84.22,412.19,13.251,14.11,29.02,63.12,false,false,false
2026-09-09T14:00:11.500Z,TRATOR-DEMO-001,true,-22.70012857,-47.65066194,3d,0.8,4.57,164.01,1.193,0.62,-1.3718,1775,59.79,84.22,412.19,13.251,14.11,29.02,63.12,false,false,false
2026-09-09T14:00:11.600Z,TRATOR-DEMO-001,true,-22.70012966,-47.6506616,3d,0.8,4.571,163.873,1.202,0.625,-1.3713,1775,59.79,84.22,412.19,13.251,14.11,29.02,63.12,false,false,false
2026-09-09T14:00:11.700Z,TRATOR-DEMO-001,true,-22.70013076,-47.65066126,3d,0.8,4.572,163.736,1.21,0.63,-1.3709,1775,59.79,84.22,412.19,13.251,14.11,29.02,63.12,false,false,false
2026-09-09T14:00:11.800Z,TRATOR-DEMO-001,true,-22.70013185,-47.65066091,3d,0.8,4.573,163.598,1.219,0.635,-1.3704,1775,59.79,84.22,412.19,13.251,14.11,29.02,63.12,false,false,false
2026-09-09T14:00:11.900Z,TRATOR-DEMO-001,true,-22.70013295,-47.65066056,3d,0.8,4.573,163.461,1.228,0.64,-1.3699,1775,59.79,84.22,412.19,13.251,14.11,29.02,63.12,false,false,false
2026-09-09T14:00:12.000Z,TRATOR-DEMO-001,true,-22.70013404,-47.65066021,3d,0.8,4.574,163.324,1.237,0.645,-1.3694,1777,59.95,84.24,412.31,13.273,14.11,29.02,63.13,false,false,false
